Time,Core Temperatures,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7
00:40:49,36,36,37,36,37,36,36,37,36
00:40:51,37,36,37,37,37,37,36,37,37
00:40:53,36,36,36,37,36,37,37,37,36
00:40:55,37,36,37,37,36,37,37,37,37
00:40:57,37,36,37,37,37,37,36,37,37
00:40:59,37,36,37,36,37,37,36,37,37
00:41:01,37,36,37,36,37,37,36,37,37
00:41:03,36,36,36,36,36,37,37,37,36
00:41:05,37,35,37,36,37,37,37,37,37
00:41:07,36,35,37,36,37,36,37,37,37
00:41:09,36,36,37,37,36,37,36,37,36
00:41:11,36,36,37,37,36,37,36,37,36
00:41:13,37,36,37,37,36,37,37,37,37
00:41:15,37,36,37,37,37,37,37,37,37
00:41:17,36,36,36,37,37,37,36,37,36
00:41:19,37,36,36,37,37,37,37,37,36
00:41:21,40,39,40,40,39,47,40,40,39
00:41:23,37,37,37,37,37,38,37,37,37
00:41:25,37,37,37,37,37,37,37,37,37
00:41:27,37,36,37,37,37,37,37,37,37
00:41:29,37,36,37,37,37,38,37,37,37
00:41:31,37,36,37,37,37,38,37,37,37
00:41:33,37,36,37,37,37,38,37,37,36
00:41:35,37,36,37,37,37,37,37,37,37
00:41:37,37,36,37,37,37,37,36,37,37
00:41:39,37,36,37,37,37,37,37,37,37
00:41:41,37,37,37,37,37,37,37,37,37
00:41:43,37,36,37,37,37,37,37,37,37
00:41:45,37,36,37,37,37,37,37,37,37
00:41:47,37,36,37,37,37,37,37,37,37
00:41:49,37,36,37,37,37,37,37,38,37
00:41:51,37,36,37,37,37,37,37,37,37
00:41:53,37,36,37,37,37,37,38,37,37
00:41:55,37,36,36,37,37,37,37,37,37
00:41:57,37,36,37,37,37,37,37,37,37
00:41:59,37,36,37,37,37,36,37,37,37
00:42:01,37,37,37,37,37,37,36,37,37
00:42:03,37,36,37,37,37,37,37,37,37
00:42:05,37,37,37,37,37,37,37,37,37
00:42:07,37,36,37,37,37,37,36,37,37
00:42:09,37,37,37,38,38,37,37,37,37
00:42:11,37,36,37,37,37,37,37,37,37
00:42:13,37,35,37,37,37,37,37,37,37
00:42:15,37,36,37,37,37,37,37,37,37
00:42:17,37,36,37,37,36,37,36,37,37
00:42:19,37,36,37,37,36,37,37,37,36
00:42:21,37,36,37,37,37,37,37,37,36
00:42:23,37,36,37,37,37,37,37,37,36
00:42:25,37,37,37,37,37,36,37,37,36
00:42:27,37,37,37,37,37,37,37,38,37
00:42:29,37,36,37,38,37,37,37,37,36
00:42:31,37,36,37,36,37,37,37,37,37
00:42:33,37,36,37,37,37,37,37,37,37
00:42:35,37,36,37,37,37,37,36,37,36
00:42:37,37,36,37,36,37,37,37,37,37
00:42:39,36,37,36,36,36,37,36,37,36
00:42:41,37,36,37,37,37,37,37,37,36
00:42:43,37,36,38,36,37,37,37,37,37
00:42:45,37,36,37,37,37,37,37,37,37
00:42:47,36,36,36,37,36,36,36,38,37
00:42:49,37,36,37,37,37,36,36,37,37
00:42:51,36,36,37,36,37,36,36,37,37
00:42:53,37,37,37,36,36,37,36,37,37
00:42:55,36,36,37,36,36,36,36,37,36
00:42:57,37,36,36,37,37,37,37,37,37
00:42:59,37,36,37,37,36,36,37,37,37
00:43:01,37,37,37,37,37,37,36,37,37
00:43:03,37,36,37,37,37,36,36,37,37
00:43:05,37,36,37,37,36,36,37,37,37
00:43:07,36,36,37,36,37,37,36,37,36
00:43:09,37,36,37,37,36,37,37,37,37
00:43:11,37,37,36,37,36,36,37,37,37
00:43:13,37,36,37,37,37,37,36,37,36
00:43:15,37,37,37,37,37,37,37,37,37
00:43:17,37,36,37,37,36,37,36,37,37
00:43:19,36,36,37,37,36,37,36,37,36
00:43:21,37,36,37,36,37,37,37,37,37
00:43:23,37,36,37,36,37,36,37,37,37
00:43:25,37,36,37,37,37,37,36,37,36
00:43:27,37,36,37,36,37,36,37,37,37
00:43:29,36,36,36,37,37,36,37,37,36
00:43:31,36,36,36,37,36,36,36,37,37
00:43:33,37,36,36,36,37,37,37,37,37
00:43:35,36,36,37,37,36,37,36,37,36
00:43:37,37,36,37,37,37,36,37,37,37
00:43:39,37,36,38,37,37,36,37,38,37
00:43:41,37,36,36,37,37,37,37,37,37
00:43:43,37,36,37,37,37,37,37,39,37
00:43:45,37,36,37,36,36,37,37,37,37
00:43:47,37,36,37,36,36,37,36,37,38
00:43:49,37,37,36,37,37,37,36,37,37
00:43:51,37,36,37,37,37,37,38,37,37
00:43:53,37,35,37,37,37,37,37,37,37
00:43:55,36,35,37,37,36,37,36,37,36
00:43:57,36,36,36,37,36,36,36,37,37
00:43:59,37,36,37,36,36,37,37,37,37
00:44:01,37,36,37,37,37,37,37,37,37
00:44:03,36,36,37,36,36,37,37,36,37
00:44:05,36,36,36,37,36,36,36,37,36
00:44:07,37,37,37,37,37,37,37,37,37
00:44:09,36,36,36,37,36,36,36,37,37
00:44:11,36,37,36,36,36,36,36,36,37
00:44:13,36,36,36,37,36,36,37,37,37
00:44:15,37,37,37,37,37,37,36,37,37
00:44:17,36,36,37,37,36,36,36,37,37
00:44:19,37,36,36,38,36,37,36,37,37
00:44:21,36,35,37,37,36,36,37,37,36
00:44:23,36,36,37,36,36,37,36,36,36
00:44:25,36,36,37,36,36,37,36,37,37
00:44:27,37,36,37,37,36,37,36,37,37
00:44:29,37,36,37,37,36,37,36,37,37
00:44:31,36,36,36,37,36,36,36,36,37
00:44:33,36,36,36,36,37,37,36,37,36
00:44:35,36,36,36,36,37,37,37,37,36
00:44:37,36,36,37,36,36,37,36,37,37
00:44:39,37,36,36,37,37,37,37,37,36
00:44:41,36,36,36,36,37,36,37,37,36
00:44:43,36,36,36,36,36,37,36,37,36
00:44:45,36,36,36,36,36,37,37,37,37
00:44:47,36,36,36,36,36,36,36,37,37
00:44:49,36,36,36,36,36,37,36,37,36
00:44:51,36,36,36,36,36,37,36,37,36
00:44:53,36,36,37,37,36,37,36,37,36
00:44:55,36,36,37,36,36,37,37,37,36
00:44:57,36,36,36,36,36,37,37,37,37
00:44:59,36,36,36,36,36,37,36,37,37
00:45:01,37,37,37,36,37,37,37,37,36
00:45:03,37,36,36,37,36,37,37,37,37
00:45:05,36,36,36,36,36,37,36,37,36
00:45:07,36,36,36,37,36,37,37,37,36
00:45:09,37,35,37,37,36,37,37,37,37
00:45:11,37,37,37,36,36,37,37,37,37
00:45:13,37,37,37,36,36,37,37,37,36
00:45:15,37,36,37,37,36,37,36,37,37
00:45:17,37,36,36,36,37,37,37,37,37
00:45:19,36,35,36,37,37,37,36,37,36
00:45:21,37,36,36,37,37,37,37,37,36
00:45:23,37,36,37,36,37,37,37,37,36
00:45:25,36,35,36,37,37,37,36,36,37
00:45:27,36,35,36,36,36,37,36,37,37
00:45:29,36,35,36,37,37,37,37,37,36
00:45:31,36,36,36,36,36,37,36,37,37
00:45:33,36,36,36,37,37,36,36,37,37
00:45:35,37,36,36,37,36,37,37,37,37
00:45:37,36,36,36,36,36,37,37,37,36
00:45:39,37,36,37,37,37,37,36,37,36
00:45:41,36,35,36,37,36,36,37,37,37
00:45:43,37,36,37,37,37,36,37,37,37
00:45:45,37,36,36,37,36,37,37,37,37
00:45:47,36,36,36,37,37,36,36,37,36
00:45:49,36,35,36,36,36,36,36,37,36
00:45:51,37,36,37,37,37,37,37,37,36
00:45:53,37,36,37,37,36,37,36,37,37
00:45:55,37,36,37,37,37,37,37,37,36
00:45:57,37,37,36,37,37,37,37,37,36
00:45:59,36,36,37,36,36,37,37,37,36
00:46:01,37,36,37,37,37,37,37,37,36
00:46:03,37,36,37,37,37,37,36,37,36
00:46:05,36,35,36,37,37,37,37,37,36
00:46:07,36,36,36,36,36,36,36,37,36
00:46:09,37,36,36,37,36,37,37,37,37
00:46:11,36,36,37,37,36,36,36,37,36
00:46:13,36,36,37,37,36,36,37,37,36
00:46:15,36,36,36,37,37,36,36,37,36
00:46:17,37,36,37,37,37,37,36,37,36
00:46:19,36,35,37,37,37,36,37,37,36
00:46:21,37,37,37,36,37,37,37,37,37
00:46:23,36,36,36,36,37,37,36,37,36
00:46:25,36,36,36,37,36,37,37,37,36
00:46:27,37,36,37,37,36,37,36,37,37
00:46:29,37,35,37,37,37,36,37,37,37
00:46:31,36,35,37,36,36,37,37,37,36
00:46:33,36,36,37,37,36,37,36,37,36
00:46:35,36,35,37,37,36,36,37,37,36
00:46:37,36,36,36,36,36,37,36,37,37
00:46:39,37,36,36,36,37,37,37,37,37
00:46:41,37,37,37,37,36,36,37,37,37
00:46:43,36,36,36,36,37,37,36,37,37
00:46:45,37,37,36,37,36,37,37,37,37
00:46:47,36,36,36,37,37,37,37,36,36
00:46:49,36,36,36,36,36,37,36,37,36
00:46:51,37,36,37,37,37,37,36,37,36
00:46:53,36,36,37,36,36,37,37,37,36
00:46:55,36,36,37,36,36,37,36,36,36
00:46:58,36,35,36,37,36,37,36,37,36
00:46:59,36,35,36,37,36,36,37,37,36
00:47:01,37,36,37,37,36,37,37,37,36
00:47:03,37,36,37,37,37,37,37,37,37
00:47:05,39,37,38,37,38,38,38,50,38
00:47:07,37,37,37,36,37,37,37,37,36
00:47:09,36,36,36,36,36,37,36,37,37
00:47:11,37,36,37,36,37,37,37,37,37
00:47:13,37,36,37,36,37,37,37,37,36
00:47:15,36,35,37,37,36,37,36,37,37
00:47:17,36,35,36,36,36,37,36,37,36
00:47:19,37,36,36,37,37,37,36,37,37
00:47:21,37,36,37,37,36,37,37,37,36
00:47:23,36,36,37,36,36,36,37,37,36
00:47:25,37,36,37,37,36,37,37,37,37
00:47:27,36,36,36,37,37,36,36,37,37
00:47:29,36,36,37,36,37,36,36,36,36
00:47:31,36,36,36,36,36,36,36,38,37
00:47:33,36,36,37,36,37,36,36,37,36
00:47:35,37,36,37,37,37,37,37,37,37
00:47:37,37,37,37,37,37,37,37,37,37
00:47:39,37,36,36,37,37,37,37,38,37
00:47:41,37,37,37,36,37,37,37,37,36
00:47:43,37,36,37,37,36,36,36,37,39
00:47:45,36,36,37,36,36,36,37,37,37
00:47:47,36,36,36,36,36,36,37,37,37
00:47:49,37,36,37,36,37,36,37,37,37
00:47:51,37,36,37,37,37,37,36,37,37
00:47:53,37,36,36,37,36,37,37,37,37
00:47:55,37,36,37,37,36,37,37,37,37
00:47:57,37,36,37,38,37,37,37,37,37
00:47:59,36,36,37,36,36,36,37,37,37
00:48:01,37,36,37,37,36,37,37,36,37
00:48:03,36,36,37,37,36,37,36,36,37
00:48:05,36,36,37,36,36,36,36,37,37
00:48:07,36,36,37,36,37,36,36,36,36
00:48:09,36,36,37,36,37,36,37,36,36
00:48:11,36,36,36,36,36,37,36,37,37
00:48:13,36,36,37,36,36,37,36,37,36
00:48:15,37,36,37,37,37,37,37,37,36
00:48:17,37,36,37,37,37,37,37,37,37
00:48:19,36,35,36,36,37,36,36,37,37
00:48:21,36,36,36,36,37,37,36,37,36
00:48:23,36,36,36,37,37,37,36,37,36
00:48:25,36,36,36,37,37,36,37,36,36
00:48:27,36,37,37,37,36,36,36,37,36
00:48:29,36,36,36,36,36,36,36,37,37
00:48:31,37,36,37,37,37,36,36,37,37
00:48:33,36,35,37,37,36,36,37,37,36
00:48:35,36,35,36,36,37,36,36,37,37
00:48:37,36,36,37,37,36,36,36,36,36
00:48:39,36,36,36,37,36,36,37,37,36
00:48:41,36,36,36,36,36,37,36,37,36
00:48:43,37,36,37,37,37,37,36,37,36
00:48:45,36,36,37,36,37,36,37,37,36
00:48:47,36,35,36,37,37,36,36,37,36
00:48:49,36,35,37,37,36,36,37,37,37
00:48:51,37,36,37,38,37,37,37,37,37
00:48:53,36,35,36,37,36,36,36,37,36
00:48:55,36,36,37,36,37,36,36,37,36
00:48:57,36,36,37,36,36,36,36,36,36
00:48:59,36,35,37,36,37,36,36,36,36
00:49:01,36,36,37,37,37,36,36,37,36
00:49:03,37,36,37,37,37,37,37,37,36
00:49:05,37,36,37,37,36,36,38,36,37
00:49:07,36,35,37,37,37,36,36,37,37
00:49:09,36,36,36,36,36,36,36,36,36
00:49:11,37,36,37,37,37,36,37,37,37
00:49:13,40,40,42,40,40,39,42,37,38
00:49:15,41,39,40,38,40,40,42,48,39
00:49:17,44,40,41,40,41,42,44,41,59
00:49:19,39,38,40,39,39,39,38,39,38
00:49:21,38,37,38,38,38,39,38,38,38
00:49:23,38,37,38,38,38,38,38,38,38
00:49:25,38,37,38,38,38,38,37,38,38
00:49:27,38,37,41,38,38,38,37,38,38
00:49:29,38,37,37,38,37,38,37,38,38
00:49:31,38,37,38,37,38,38,37,38,37
00:49:33,37,37,38,37,37,38,37,37,37
00:49:35,37,37,38,37,37,38,37,37,38
00:49:37,37,37,37,37,37,37,38,37,37
00:49:39,37,37,38,37,37,38,37,37,38
00:49:41,38,37,38,37,37,38,37,38,38
00:49:43,37,37,37,37,37,37,37,37,37
00:49:45,37,36,37,37,37,37,37,38,37
00:49:47,37,37,38,37,37,37,37,37,37
00:49:49,37,37,37,37,37,39,37,37,38
00:49:51,37,36,38,37,37,37,37,37,37
00:49:53,38,37,39,38,39,39,38,38,37
00:49:55,37,37,37,37,37,38,37,37,38
00:49:57,37,37,37,37,37,38,37,37,37
00:49:59,37,36,37,37,37,37,37,37,37
00:50:01,37,37,37,37,37,38,37,38,37
00:50:03,37,36,37,37,37,37,37,37,37
00:50:05,37,36,37,37,37,37,37,37,37
00:50:07,37,37,37,37,38,37,37,37,37
00:50:09,37,37,37,37,37,37,37,37,37
00:50:11,37,37,37,36,37,38,37,37,37
00:50:13,37,36,36,37,37,37,37,37,36
00:50:15,37,36,37,37,37,37,36,37,37
00:50:18,37,37,37,37,37,37,37,37,37
00:50:19,37,36,36,37,38,37,36,37,36
00:50:21,37,36,37,37,37,38,37,37,37
00:50:23,37,37,37,37,37,37,37,37,37
00:50:25,37,36,37,37,37,36,37,37,36
00:50:27,37,35,37,37,37,37,37,37,37
00:50:29,37,36,37,37,37,37,37,37,37
00:50:31,37,36,37,37,37,37,37,37,37
00:50:33,37,36,37,37,37,37,37,37,37
00:50:35,37,37,36,36,37,37,37,37,37
00:50:37,39,37,37,37,52,37,39,37,38
00:50:39,37,36,37,37,37,37,37,37,37
00:50:41,38,37,38,38,38,38,37,37,37
00:50:43,37,37,37,37,37,37,37,37,37
00:50:45,37,36,37,37,37,37,37,37,37
00:50:47,36,36,36,36,37,37,36,37,37
00:50:49,37,37,37,37,38,37,37,37,37
00:50:51,37,37,37,37,37,37,36,37,37
00:50:53,37,37,37,37,37,37,37,37,37
00:50:55,37,36,36,37,37,36,37,37,37
00:50:57,37,36,37,37,37,38,37,37,37
00:50:59,37,36,36,37,37,37,36,37,37
00:51:01,37,36,37,37,37,37,37,37,38
00:51:03,36,36,36,36,37,37,36,37,37
00:51:05,37,36,37,37,37,36,37,37,37
00:51:07,37,37,36,37,37,37,36,37,37
00:51:09,37,36,37,37,37,36,37,37,37
00:51:11,46,42,41,70,43,47,42,39,40
00:51:13,37,37,36,37,37,37,37,37,37
00:51:15,37,36,37,37,37,37,36,37,38
00:51:17,37,36,37,37,37,37,36,37,37
00:51:19,37,36,37,37,37,37,37,37,37
00:51:21,41,40,43,40,50,39,41,38,39
00:51:23,37,37,37,37,37,37,37,37,38
00:51:25,37,37,38,37,37,37,37,38,38
00:51:27,37,37,37,37,37,37,37,37,37
00:51:29,37,37,38,37,37,37,37,38,38
00:51:31,37,36,37,37,37,37,37,37,37
00:51:33,37,37,37,37,37,37,37,37,38
00:51:35,37,36,37,37,37,37,37,37,38
00:51:37,37,37,37,37,37,37,37,37,38
00:51:39,37,37,38,37,37,37,37,37,37
00:51:41,37,37,37,37,37,37,37,37,38
00:51:43,37,37,37,37,37,37,37,37,38
00:51:45,37,37,37,37,37,37,37,37,38
00:51:47,37,37,37,37,37,37,37,37,38
00:51:49,37,36,37,37,37,37,37,37,40
00:51:51,37,37,37,37,37,37,36,37,40
00:51:53,37,36,37,36,37,37,37,37,38
00:51:55,37,36,38,37,37,37,37,37,38
00:51:57,37,37,37,37,37,36,36,37,37
00:51:59,37,36,37,37,37,37,37,37,37
00:52:01,37,36,37,37,37,37,36,37,37
00:52:03,37,37,37,37,37,37,36,37,37
00:52:05,37,36,37,37,37,36,37,37,37
00:52:07,37,37,37,37,37,37,37,37,37
00:52:09,37,36,37,37,37,37,36,37,37
00:52:11,37,36,37,37,37,37,36,37,37
00:52:13,37,37,37,36,37,37,37,37,37
00:52:15,37,36,37,37,37,37,37,37,37
00:52:17,37,36,37,37,37,37,37,37,37
00:52:19,37,36,37,37,37,37,36,37,37
00:52:21,37,36,37,37,37,37,37,37,37
00:52:23,37,36,37,37,37,37,37,37,37
00:52:25,37,36,37,37,37,37,37,37,37
00:52:27,37,36,37,37,37,37,37,37,37
00:52:29,37,35,37,37,37,37,37,37,37
00:52:31,37,36,37,36,37,37,36,37,37
00:52:33,37,36,37,37,37,37,37,37,36
00:52:35,37,36,37,37,37,37,37,37,37
00:52:37,37,36,37,37,37,36,36,37,37
00:52:39,37,37,37,37,37,37,37,37,36
00:52:41,37,36,37,37,37,36,36,37,37
00:52:43,36,36,37,36,37,37,36,37,36
00:52:45,37,37,37,37,37,37,37,37,38
00:52:47,36,36,37,37,36,36,36,37,37
00:52:49,39,37,37,37,37,37,37,53,38
00:52:51,37,36,38,37,37,37,37,37,37
00:52:53,37,36,37,37,36,37,37,38,37
00:52:55,37,36,37,37,37,37,36,37,37
00:52:57,37,37,37,36,37,37,37,37,37
00:52:59,37,36,37,36,37,36,37,37,37
00:53:01,37,36,37,37,36,37,36,37,37
00:53:03,37,36,37,37,37,36,36,37,37
00:53:05,37,36,37,37,37,37,37,37,37
00:53:07,37,36,37,36,37,37,37,37,37
00:53:09,37,37,37,37,37,36,37,37,37
00:53:11,37,36,37,37,37,37,37,37,37
00:53:13,37,37,37,36,37,37,36,37,37
00:53:15,37,36,37,37,37,37,37,37,37
00:53:17,37,36,37,36,37,37,37,37,37
00:53:19,39,38,39,40,39,40,39,38,38
00:53:21,37,36,37,37,37,36,37,37,37
00:53:23,37,36,36,36,37,37,37,37,37
00:53:25,38,37,38,37,38,38,38,37,38
00:53:27,37,36,37,37,37,37,37,37,37
00:53:29,37,36,37,37,37,37,37,37,37
00:53:31,37,37,38,37,37,37,37,37,37
00:53:33,37,36,37,37,37,36,37,37,37
00:53:35,37,37,37,37,37,37,36,37,37
00:53:38,37,37,36,37,36,37,37,37,37
00:53:39,37,37,37,37,40,37,37,37,37
00:53:41,36,36,36,36,36,37,36,37,37
00:53:43,37,36,37,37,37,37,36,37,37
00:53:45,37,37,37,37,37,37,37,37,37
00:53:47,37,36,37,37,37,37,37,37,37
00:53:49,37,36,37,37,37,37,36,37,37
00:53:51,37,36,37,37,36,37,37,37,37
00:53:53,37,37,37,37,37,37,36,37,37
00:53:55,37,36,37,36,37,37,37,37,37
00:53:57,37,36,37,37,37,37,37,37,37
00:53:59,36,36,36,36,37,36,37,37,37
00:54:01,37,37,37,36,37,36,36,37,37
00:54:03,37,36,36,37,37,37,36,37,37
00:54:05,36,36,37,36,36,37,36,37,36
00:54:07,37,37,37,37,37,36,36,38,37
00:54:09,37,36,37,37,37,36,37,36,37
00:54:11,37,36,37,37,37,36,37,37,37
00:54:13,37,36,37,37,37,36,37,37,37
00:54:15,37,36,37,37,37,37,36,37,37
00:54:17,37,36,37,36,37,36,37,37,37
00:54:19,36,35,37,37,36,37,36,37,37
00:54:21,37,36,37,37,37,37,36,37,37
00:54:23,37,36,38,38,37,37,37,37,37
00:54:25,37,36,37,36,37,37,37,37,37
00:54:27,37,36,37,37,37,36,36,37,37
00:54:29,37,36,37,36,37,36,37,37,37
00:54:31,36,36,37,36,36,37,36,37,37
00:54:33,36,36,37,36,37,36,37,36,37
00:54:35,36,35,36,36,37,37,36,37,36
00:54:37,37,36,37,37,36,37,37,37,37
00:54:39,37,36,37,37,37,37,36,37,37
00:54:41,37,35,37,36,37,37,37,37,37
00:54:43,38,37,39,37,38,39,38,38,38
00:54:45,41,40,41,40,40,42,40,46,40
00:54:47,38,37,40,38,40,38,38,39,37
00:54:49,37,36,37,37,37,37,38,39,37
00:54:51,38,37,38,37,37,38,37,38,38
00:54:53,37,37,37,37,37,37,37,39,37
00:54:55,37,36,38,37,37,37,37,38,37
00:54:57,37,37,37,37,37,38,38,37,38
00:54:59,37,36,37,37,37,37,37,38,37
00:55:01,38,37,37,37,37,38,37,37,44
00:55:03,37,36,37,38,37,37,37,37,37
00:55:05,37,36,37,37,37,37,37,37,37
00:55:07,37,36,37,37,37,36,37,37,37
00:55:09,37,36,37,37,37,37,37,37,37
00:55:11,37,36,37,37,37,37,37,37,37
00:55:13,37,36,37,37,37,37,37,37,37
00:55:15,37,36,36,37,37,37,37,37,38
00:55:17,37,37,37,37,37,37,36,37,37
00:55:19,37,36,37,36,37,38,37,37,38
00:55:21,37,36,37,37,37,37,37,38,38
00:55:23,37,36,37,37,37,37,37,37,37
00:55:25,37,37,36,37,37,37,37,37,37
00:55:27,37,36,37,37,37,37,37,37,37
00:55:29,36,35,37,37,37,36,36,37,37
00:55:31,37,36,37,36,37,37,36,37,37
00:55:33,37,36,37,37,37,37,36,37,37
00:55:35,37,36,37,37,37,37,37,37,37
00:55:37,37,36,37,37,37,37,37,37,37
00:55:39,37,36,37,37,37,37,36,37,36
00:55:41,37,36,37,37,36,37,37,37,37
00:55:43,37,37,38,37,38,37,37,37,37
00:55:45,38,37,38,37,38,37,37,38,38
00:55:47,37,36,37,37,37,36,37,37,37
00:55:49,37,36,37,37,37,37,36,37,37
00:55:51,37,36,37,37,37,37,37,37,37
00:55:53,38,39,39,38,39,39,38,38,37
00:55:55,37,37,37,37,37,37,36,37,37
00:55:57,37,36,37,37,37,37,37,37,37
00:55:59,37,36,37,37,37,37,37,37,37
00:56:01,37,36,37,37,37,37,37,37,37
00:56:03,37,36,37,37,37,37,36,37,37
00:56:05,37,36,37,37,37,37,37,37,37
00:56:07,37,37,37,37,37,37,36,37,37
00:56:09,37,36,37,37,37,37,36,37,37
00:56:11,37,36,37,37,36,37,36,37,37
00:56:13,37,37,37,37,37,37,37,37,37
00:56:15,37,36,37,37,37,37,37,37,37
00:56:17,37,36,37,37,36,37,36,37,37
00:56:19,37,36,37,37,36,37,37,37,37
00:56:21,37,37,37,37,37,37,37,37,37
00:56:23,37,36,37,37,36,37,37,37,37
00:56:25,37,36,37,37,37,37,36,37,37
00:56:27,37,36,36,36,37,37,37,37,37
00:56:29,37,36,37,37,37,37,37,37,37
00:56:31,37,36,36,37,36,37,37,37,37
00:56:33,37,36,37,37,37,37,36,37,37
00:56:35,37,37,36,37,36,37,37,37,37
00:56:37,37,36,37,37,37,37,37,37,37
00:56:39,36,36,36,37,37,37,36,37,36
00:56:41,37,36,37,36,37,37,37,37,37
00:56:43,36,35,36,37,36,37,36,37,36
00:56:45,37,36,37,37,37,38,37,38,37
00:56:47,37,36,37,37,37,38,36,37,36
00:56:49,37,36,39,37,36,37,37,37,38
00:56:51,36,35,37,36,37,37,36,37,37
00:56:53,37,36,36,37,36,37,37,37,37
00:56:55,37,36,37,37,37,38,37,37,37
00:56:57,37,36,37,37,37,37,37,37,36
00:56:59,37,36,37,37,37,37,37,37,37
00:57:01,37,37,37,37,37,37,37,37,37
00:57:03,37,35,37,37,37,37,36,37,37
00:57:05,37,36,37,37,37,37,37,37,37
00:57:07,36,36,37,36,36,37,37,37,36
00:57:09,37,36,37,37,37,37,37,37,37
00:57:11,39,39,41,38,39,38,41,38,38
00:57:13,37,36,37,37,37,38,37,37,37
00:57:15,38,37,37,37,47,37,37,37,38
00:57:17,37,35,38,37,37,38,37,38,38
00:57:19,37,36,37,37,37,37,37,38,37
00:57:21,37,36,37,37,37,37,37,37,37
00:57:23,37,36,37,37,37,37,37,37,37
00:57:25,37,37,37,37,37,38,37,38,37
00:57:27,37,37,37,37,37,37,36,37,37
00:57:29,38,37,38,37,38,39,37,38,38
00:57:31,37,36,37,37,37,37,37,38,38
00:57:33,37,36,37,37,37,38,37,38,37
00:57:35,37,36,38,37,37,37,37,38,37
00:57:37,37,36,37,37,37,37,37,38,37
00:57:39,37,36,38,37,37,37,38,38,37
00:57:41,37,36,37,37,37,37,38,39,38
00:57:43,37,37,37,37,37,37,37,38,37
00:57:45,38,37,38,37,37,37,37,40,38
00:57:47,37,36,37,37,37,37,37,37,39
00:57:49,38,36,37,37,37,37,37,38,41
00:57:51,37,37,37,37,37,37,37,37,37
00:57:53,37,37,37,37,37,37,36,37,37
00:57:55,37,35,37,37,37,36,37,37,37
00:57:57,37,36,37,37,37,36,37,37,39
00:57:59,38,36,37,37,37,37,36,38,44
00:58:01,37,36,37,37,37,37,37,37,37
00:58:03,37,37,37,37,37,36,37,37,37
00:58:05,37,36,37,37,37,37,36,37,37
00:58:07,37,37,37,37,37,37,36,37,37
00:58:09,37,36,36,37,37,37,36,37,37
00:58:11,37,36,37,37,37,36,36,37,37
00:58:13,37,36,37,36,37,37,37,37,37
00:58:15,37,36,37,36,37,36,37,37,37
00:58:17,37,36,37,37,38,37,36,37,37
00:58:19,37,36,37,37,37,36,37,37,37
00:58:21,37,36,37,37,37,37,36,37,37
00:58:23,37,36,37,37,37,37,37,37,37
00:58:25,36,35,37,37,37,36,36,37,37
00:58:27,37,36,37,36,37,37,37,37,37
00:58:29,37,36,37,37,37,37,37,37,37
00:58:31,36,35,36,37,36,36,37,37,37
00:58:33,36,36,37,37,36,36,36,37,37
00:58:35,37,36,37,37,37,36,36,37,37
00:58:37,37,36,37,37,37,36,37,37,37
00:58:39,37,36,37,37,37,37,36,38,37
00:58:41,37,36,37,37,37,37,36,37,37
00:58:43,37,36,37,37,37,37,37,37,37
00:58:45,37,36,37,37,37,37,37,37,37
00:58:47,37,37,37,37,37,37,37,37,38
00:58:49,37,37,37,37,38,37,37,38,37
00:58:51,37,36,37,36,37,37,36,37,37
00:58:53,37,36,37,36,37,37,36,37,37
00:58:55,37,36,37,37,36,37,37,37,37
00:58:57,37,36,37,36,37,37,36,37,37
00:58:59,37,36,37,37,36,37,36,37,37
00:59:01,37,37,38,37,39,37,37,37,37
00:59:03,37,36,37,37,37,37,37,37,38
00:59:05,37,36,37,37,37,36,37,37,37
00:59:07,37,36,37,37,37,36,36,37,38
00:59:09,37,36,37,37,37,37,37,37,37
00:59:11,37,36,36,37,36,37,37,37,37
00:59:13,37,36,37,37,37,37,37,37,37
00:59:15,37,36,37,37,37,37,37,37,37
00:59:17,36,36,36,37,37,36,36,37,37
00:59:19,37,36,37,37,36,37,37,37,37
00:59:21,37,36,38,36,37,37,37,37,37
00:59:23,37,36,37,37,37,36,37,37,37
00:59:25,41,41,43,42,43,39,43,41,38
00:59:27,37,37,37,36,36,37,37,37,37
00:59:29,36,36,37,36,36,36,37,37,37
00:59:31,36,36,36,36,36,36,36,37,36
00:59:33,37,36,37,37,38,36,37,37,37
00:59:35,37,36,37,37,37,37,37,37,37
00:59:37,37,36,37,36,37,37,37,37,37
00:59:39,37,37,37,37,37,37,37,37,37
00:59:41,37,36,37,36,37,37,37,37,37
00:59:43,37,36,37,36,37,37,37,37,37
00:59:45,37,36,36,37,37,37,38,37,37
00:59:47,36,36,36,37,36,36,37,37,37
00:59:49,37,36,37,36,37,37,36,37,37
00:59:51,37,36,36,37,37,36,37,37,37
00:59:53,37,35,37,37,37,36,37,37,37
00:59:55,37,37,37,36,37,37,37,37,37
00:59:57,37,36,37,37,37,37,36,37,37
00:59:59,37,36,37,37,37,36,37,37,37
00:00:01,37,36,37,37,37,37,37,37,37
00:00:03,37,36,37,37,37,37,37,37,37
00:00:05,37,36,37,37,37,37,36,37,37
00:00:07,37,37,37,37,37,37,36,37,37
00:00:09,37,36,37,37,37,37,37,37,37
